[2025-11-24 10:20:52] 🧱 已新增欄位 articles.pua_status
[2025-11-24 10:20:52] 🧱 已新增欄位 articles.pua_status_reason
[2025-11-24 10:20:52] ✅ 確認資料表 eb_evaluation 已存在
[2025-11-24 10:20:52] 🔎 欄位 main_strategy_detail 已存在，略過
[2025-11-24 10:20:52] 📘 共讀取 10 筆文章待分析（上限 10）
[2025-11-24 10:20:56] ❌ ERROR 第 1/10 筆 | ConnectionError: HTTPConnectionPool(host='localhost', port=3000): Max retries exceeded with url: /api/v1/chat/complet | link_id=68f87edcaf1137700cb26e94 | article_id=68fce9b6af1137205015fd06 | status=error
[2025-11-24 10:21:00] ❌ ERROR 第 2/10 筆 | ConnectionError: HTTPConnectionPool(host='localhost', port=3000): Max retries exceeded with url: /api/v1/chat/complet | link_id=68f87edcaf1137700cb26e95 | article_id=68fce9f3af11377624f11eda | status=error
[2025-11-24 10:21:04] ❌ ERROR 第 3/10 筆 | ConnectionError: HTTPConnectionPool(host='localhost', port=3000): Max retries exceeded with url: /api/v1/chat/complet | link_id=68f87edcaf1137700cb26e96 | article_id=68fcea01af11377624f11edb | status=error
[2025-11-24 11:55:45] 🔎 欄位 pua_status 已存在，略過
[2025-11-24 11:55:45] 🔎 欄位 pua_status_reason 已存在，略過
[2025-11-24 11:55:45] ✅ 確認資料表 eb_evaluation 已存在
[2025-11-24 11:55:45] 🔎 欄位 main_strategy_detail 已存在，略過
[2025-11-24 11:55:45] 📘 共讀取 10 筆文章待分析（上限 10）
[2025-11-24 11:55:55] ✅ DONE 第 1/10 筆 | overall=3.6 | main=emotion | detail=使用自我批判和過去的錯誤來觸發自己的愧疚和情緒低落，並強調需要每天寫日記以來擊破這些情緒 | link_id=68f87edcaf1137700cb26e98 | article_id=68fcea15af11377624f11edc | status=done
[2025-12-05 01:50:28] ✅ DONE 第 998/5000 筆 | overall=None | main=None | detail=None | link_id=68f9c59baf1137919c9b74c5 | article_id=68ff56eddbeaa973acd48b86 | comment_id=6923bf32af113796ec891765 | status=done
[2025-12-05 01:51:12] ✅ DONE 第 999/5000 筆 | overall=None | main=None | detail=None | link_id=68f9c59baf1137919c9b74c5 | article_id=68ff56eddbeaa973acd48b86 | comment_id=6923bf32af113796ec891766 | status=done
[2025-12-05 01:51:25] ✅ DONE 第 1000/5000 筆 | overall=3 | main=emotion | detail=使用輕微的咒遣（舉頭三呎有神明）以及一些威脅感 («他們會有報應的。») 來引起受眾情緒，並在結尾加上一些責任捆綁和自助者天助之的語言來培養更多情緒強度。 | link_id=68f9c59baf1137919c9b74c5 | article_id=68ff56eddbeaa973acd48b86 | comment_id=6923bf32af113796ec891767 | status=done
[2025-12-05 01:51:33] ✅ DONE 第 1001/5000 筆 | overall=0 | main=none | detail=沒有明確的施壓、操控、威脅、罪惡感誘發、恐懼引導、責任捆綁或情緒綁架 | link_id=68f9c59baf1137919c9b74c5 | article_id=68ff56eddbeaa973acd48b86 | comment_id=6923bf32af113796ec891768 | status=done
[2025-12-05 01:51:41] ✅ DONE 第 1002/5000 筆 | overall=3 | main=emotion | detail=使用撕襲和挑釁的方式刺激情緒，同時在留言中表達對美國政策不满 | link_id=68f9c59baf1137919c9b74c5 | article_id=68ff56eddbeaa973acd48b86 | comment_id=6923bf32af113796ec891769 | status=done
[2025-12-05 01:51:47] ✅ DONE 第 1003/5000 筆 | overall=0 | main=none | detail=無明確的勒索策略，主要是一種自我鼓舞語言 | link_id=68f9c59baf1137919c9b74c5 | article_id=68ff56eddbeaa973acd48b86 | comment_id=6923bf32af113796ec89176a | status=done
[2025-12-05 01:51:57] ✅ DONE 第 1004/5000 筆 | overall=0 | main=none | detail=無明確的操控、威脅、施壓、罪惡感誘發、恐懼引導、責任捆綁、指責、情緒綁架 | link_id=68f9c59baf1137919c9b74c5 | article_id=68ff56eddbeaa973acd48b86 | comment_id=6923bf32af113796ec89176b | status=done
[2025-12-05 01:52:02] ✅ DONE 第 1005/5000 筆 | overall=5 | main=blame | detail=指控並威脅報應 | link_id=68f9c59baf1137919c9b74c5 | article_id=68ff56eddbeaa973acd48b86 | comment_id=6923bf32af113796ec89176c | status=done
[2025-12-05 01:52:11] ✅ DONE 第 1006/5000 筆 | overall=3 | main=emotion | detail=使用情感抒發並引用宗教和政治事件來比喻被操控者（韭菜） | link_id=68f9c59baf1137919c9b74c7 | article_id=68ff570bdbeaa973acd48b88 | comment_id=6923bf32af113796ec89176d | status=done
[2025-12-05 01:52:19] ✅ DONE 第 1007/5000 筆 | overall=3 | main=emotion | detail=使用情緒抒發語言，提醒家人不要参加法轮功，以示担心、责任感和怕他们的危险行为对自己造成影响 | link_id=68f9c59baf1137919c9b74c7 | article_id=68ff570bdbeaa973acd48b88 | comment_id=6923bf32af113796ec89176e | status=done
[2025-12-05 01:52:32] ✅ DONE 第 1008/5000 筆 | overall=2 | main=emotion | detail=Expressing frustration and disapproval towards someone's religious beliefs | link_id=68f9c59baf1137919c9b74c7 | article_id=68ff570bdbeaa973acd48b88 | comment_id=6923bf32af113796ec89176f | status=done
[2025-12-05 01:52:39] ✅ DONE 第 1009/5000 筆 | overall=3 | main=emotion | detail=使用聯繫人士的困境表示同情，並提出不相關的祝福以避免直接指控或操作 | link_id=68f9c59baf1137919c9b74c7 | article_id=68ff570bdbeaa973acd48b88 | comment_id=6923bf32af113796ec891770 | status=done
[2025-12-05 01:52:47] ✅ DONE 第 1010/5000 筆 | overall=3 | main=emotion | detail=使用情緒抒發方式，並指控宗教團體（法輪功）逼迫自己的父母、親戚和朋友參加活動 | link_id=68f9c59baf1137919c9b74c7 | article_id=68ff570bdbeaa973acd48b88 | comment_id=6923bf32af113796ec891771 | status=done
[2025-12-05 01:52:54] ✅ DONE 第 1011/5000 筆 | overall=2 | main=blame | detail=指控使用批評和威脅語言責怪家人加入的團體 | link_id=68f9c59baf1137919c9b74c7 | article_id=68ff570bdbeaa973acd48b88 | comment_id=6923bf32af113796ec891772 | status=done
[2025-12-05 01:53:00] ✅ DONE 第 1012/5000 筆 | overall=2 | main=emotion | detail=Utilizing emotional manipulation by expressing frustration and anger towards family members for joining Falun Gong. | link_id=68f9c59baf1137919c9b74c7 | article_id=68ff570bdbeaa973acd48b88 | comment_id=6923bf32af113796ec891773 | status=done
[2025-12-05 01:53:07] ✅ DONE 第 1013/5000 筆 | overall=3 | main=blame | detail=使用批判性語言誘致對方承認錯誤並改變行為，以及指控他們是邪教成員 | link_id=68f9c59baf1137919c9b74c7 | article_id=68ff570bdbeaa973acd48b88 | comment_id=6923bf32af113796ec891774 | status=done
[2025-12-05 01:53:14] ✅ DONE 第 1014/5000 筆 | overall=0 | main=none | detail=無勒索動機，是一個理性討論 | link_id=68f9c59baf1137919c9b74c8 | article_id=68ff57c9dbeaa973acd48b89 | comment_id=6923bf32af113796ec891775 | status=done
[2025-12-05 01:53:40] ✅ DONE 第 1015/5000 筆 | overall=2 | main=blame | detail=使用虛偽、抨擊的方式指控李洪志大師以及法轮功，並批判他們的言論和信仰 | link_id=68f9c59baf1137919c9b74c8 | article_id=68ff57c9dbeaa973acd48b89 | comment_id=6923bf32af113796ec891776 | status=done
[2025-12-05 01:53:47] ✅ DONE 第 1016/5000 筆 | overall=2 | main=emotion | detail=使用哲學條件化、感性表現及批評的混合型情緒操控方式 | link_id=68f9c59baf1137919c9b74c8 | article_id=68ff57c9dbeaa973acd48b89 | comment_id=6923bf32af113796ec891777 | status=done
[2025-12-05 01:53:53] ✅ DONE 第 1017/5000 筆 | overall=0 | main=none | detail=無明顯勒索操控行為 | link_id=68f9c59baf1137919c9b74c8 | article_id=68ff57c9dbeaa973acd48b89 | comment_id=6923bf32af113796ec891778 | status=done
[2025-12-05 01:54:03] ✅ DONE 第 1018/5000 筆 | overall=0 | main=none | detail=無明確的操控或勒索動機 | link_id=68f9c59baf1137919c9b74c8 | article_id=68ff57c9dbeaa973acd48b89 | comment_id=6923bf32af113796ec891779 | status=done
[2025-12-05 01:54:11] ✅ DONE 第 1019/5000 筆 | overall=2 | main=blame | detail=使用批判和責難來噘舌指責對方修行选择 | link_id=68f9c59baf1137919c9b74c8 | article_id=68ff57c9dbeaa973acd48b89 | comment_id=6923bf32af113796ec89177a | status=done
[2025-12-05 01:54:18] ✅ DONE 第 1020/5000 筆 | overall=2 | main=emotion | detail=使用比較、反思、批判來喻語政權及台灣現代社會問題，並顯示自己對這些問題的不滿與指控 | link_id=68f9c59baf1137919c9b74c8 | article_id=68ff57c9dbeaa973acd48b89 | comment_id=6923bf32af113796ec89177b | status=done
[2025-12-05 01:54:24] ✅ DONE 第 1021/5000 筆 | overall=0 | main=none | detail=無勒索情緒策略，只是做一般的比較描述 | link_id=68f9c59baf1137919c9b74c8 | article_id=68ff57c9dbeaa973acd48b89 | comment_id=6923bf32af113796ec89177c | status=done
[2025-12-05 01:54:33] ✅ DONE 第 1022/5000 筆 | overall=2 | main=emotion | detail=Expressing doubt and questioning the actions of Li Hongzhi due to his repeated awards | link_id=68f9c59baf1137919c9b74c8 | article_id=68ff57c9dbeaa973acd48b89 | comment_id=6923bf32af113796ec89177d | status=done
[2025-12-05 01:54:39] ✅ DONE 第 1023/5000 筆 | overall=0 | main=none | detail=無明顯的勒索或操控動機 | link_id=68f9c59baf1137919c9b74c9 | article_id=68ff57d8dbeaa973acd48b8a | comment_id=6923bf32af113796ec89177e | status=done
[2025-12-05 01:54:47] ✅ DONE 第 1024/5000 筆 | overall=0 | main=none | detail=無明顯的情緒勒索或操控行為 | link_id=68f9c59baf1137919c9b74c9 | article_id=68ff57d8dbeaa973acd48b8a | comment_id=6923bf32af113796ec89177f | status=done
[2025-12-05 01:55:17] ✅ DONE 第 1025/5000 筆 | overall=None | main=None | detail=None | link_id=68f9c59baf1137919c9b74c9 | article_id=68ff57d8dbeaa973acd48b8a | comment_id=6923bf32af113796ec891780 | status=done
[2025-12-05 01:55:27] ✅ DONE 第 1026/5000 筆 | overall=0 | main=none | detail=無明確的操控、威脅、施壓、罪惡感誘發、恐懼引導、責任捆綁、指責、情緒綁架 | link_id=68f9c59baf1137919c9b74c9 | article_id=68ff57d8dbeaa973acd48b8a | comment_id=6923bf32af113796ec891781 | status=done
[2025-12-05 01:55:35] ✅ DONE 第 1027/5000 筆 | overall=4 | main=blame | detail=指控美國人壞，採用情緒抒發（指責）方式，並據以解釋為何川粉和1450出現 | link_id=68f9c59baf1137919c9b74c9 | article_id=68ff57d8dbeaa973acd48b8a | comment_id=6923bf32af113796ec891782 | status=done
[2025-12-05 01:55:43] ✅ DONE 第 1028/5000 筆 | overall=0 | main=none | detail=無明確的操控、威脅、施壓、罪惡感誘發、恐懼引導、責任捆綁、指責、情緒綁架 | link_id=68f9c59baf1137919c9b74c9 | article_id=68ff57d8dbeaa973acd48b8a | comment_id=6923bf32af113796ec891783 | status=done
[2025-12-05 01:55:49] ✅ DONE 第 1029/5000 筆 | overall=0 | main=none | detail=無明確的操控或勒索行為 | link_id=68f9c59baf1137919c9b74c9 | article_id=68ff57d8dbeaa973acd48b8a | comment_id=6923bf32af113796ec891784 | status=done
[2025-12-05 01:56:00] ✅ DONE 第 1030/5000 筆 | overall=0 | main=none | detail=無明顯的勒索策略，而是一個自我鼓舞文本 | link_id=68f9c59baf1137919c9b74c9 | article_id=68ff57d8dbeaa973acd48b8a | comment_id=6923bf32af113796ec891785 | status=done
[2025-12-05 01:56:07] ✅ DONE 第 1031/5000 筆 | overall=3 | main=emotion | detail=嘲諷並施壓（提醒樓主離開網路，並在最後加上一段情緒抒發） | link_id=68f9c59baf1137919c9b74c9 | article_id=68ff57d8dbeaa973acd48b8a | comment_id=6923bf32af113796ec891786 | status=done
[2025-12-05 01:56:16] ✅ DONE 第 1032/5000 筆 | overall=4 | main=power | detail=使用威脅性言論，旨在遏制外界人力入侵，維持自己或其他人的權力及控制 | link_id=68f9c59baf1137919c9b74cb | article_id=68ff57f3dbeaa973acd48b8c | comment_id=6923bf32af113796ec891787 | status=done
[2025-12-05 01:56:23] ✅ DONE 第 1033/5000 筆 | overall=4 | main=power | detail=通過製造混亂和控制信息來強迫台灣人感到恐懼，並負起謝意之情 | link_id=68f9c59baf1137919c9b74cb | article_id=68ff57f3dbeaa973acd48b8c | comment_id=6923bf32af113796ec891788 | status=done
[2025-12-05 01:56:32] ✅ DONE 第 1034/5000 筆 | overall=3 | main=emotion | detail=Expressing agreement and praising the author's perception of the Democratic Progressive Party (DPP) as a hindrance to Taiwan's progress. | link_id=68f9c59baf1137919c9b74cb | article_id=68ff57f3dbeaa973acd48b8c | comment_id=6923bf32af113796ec891789 | status=done
[2025-12-05 01:56:38] ✅ DONE 第 1035/5000 筆 | overall=5 | main=emotion | detail=情感抒發並提醒受災地區的人，有人關心他們 | link_id=68f9c59baf1137919c9b74cb | article_id=68ff57f3dbeaa973acd48b8c | comment_id=6923bf32af113796ec89178a | status=done
[2025-12-05 01:56:44] ✅ DONE 第 1036/5000 筆 | overall=3 | main=blame | detail=指控民進黨擅自下台，並威脅未來的情況 | link_id=68f9c59baf1137919c9b74cb | article_id=68ff57f3dbeaa973acd48b8c | comment_id=6923bf32af113796ec89178b | status=done
[2025-12-05 01:56:52] ✅ DONE 第 1037/5000 筆 | overall=3 | main=emotion | detail=利用情緒抒發和批評，嘲笑對方的行為，並引入「分化國家」的議論，讓對方感到社會隔靠和挫折 | link_id=68f9c59baf1137919c9b74cb | article_id=68ff57f3dbeaa973acd48b8c | comment_id=6923bf32af113796ec89178c | status=done
[2025-12-05 01:56:59] ✅ DONE 第 1038/5000 筆 | overall=3 | main=emotion | detail=使用情感操控以喬惡化一個政治思想，並嘲笑他人，同時提出自己的立場。 | link_id=68f9c59baf1137919c9b74cb | article_id=68ff57f3dbeaa973acd48b8c | comment_id=6923bf32af113796ec89178d | status=done
[2025-12-05 01:57:16] ✅ DONE 第 1039/5000 筆 | overall=2 | main=blame | detail=指控Lin Shu-fen使用死亡分布圖做為宣傳素材，並表達失望 | link_id=68f9c59baf1137919c9b74cb | article_id=68ff57f3dbeaa973acd48b8c | comment_id=6923bf32af113796ec89178e | status=done
[2025-12-05 01:57:22] ✅ DONE 第 1040/5000 筆 | overall=0 | main=none | detail=沒有明顯的操控或勒索行為 | link_id=68f9c59baf1137919c9b74cc | article_id=68ff5801dbeaa973acd48b8d | comment_id=6923bf32af113796ec89178f | status=done
[2025-12-05 01:57:28] ✅ DONE 第 1041/5000 筆 | overall=0 | main=none | detail=無明顯的情緒操控或勒索動機 | link_id=68f9c59baf1137919c9b74cc | article_id=68ff5801dbeaa973acd48b8d | comment_id=6923bf32af113796ec891790 | status=done
[2025-12-05 01:57:36] ✅ DONE 第 1042/5000 筆 | overall=3 | main=blame | detail=使用情緒抒發（anger）和指責的方式，向未知對象讓其認為受到嚴重的責任感 | link_id=68f9c59baf1137919c9b74cd | article_id=68ff5810dbeaa973acd48b8e | comment_id=6923bf32af113796ec891791 | status=done
[2025-12-05 01:57:45] ✅ DONE 第 1043/5000 筆 | overall=0 | main=none | detail=無明確的操控、威脅、施壓、罪惡感誘發、恐懼引導、責任捆綁、指責或情緒綁架 | link_id=68f9c59baf1137919c9b74cd | article_id=68ff5810dbeaa973acd48b8e | comment_id=6923bf32af113796ec891792 | status=done
[2025-12-05 01:57:51] ✅ DONE 第 1044/5000 筆 | overall=1 | main=emotion | detail=使用嘲譽語言、笑諷等情緒操控方式攻擊對手 | link_id=68f9c59baf1137919c9b74cd | article_id=68ff5810dbeaa973acd48b8e | comment_id=6923bf32af113796ec891793 | status=done
[2025-12-05 01:57:58] ✅ DONE 第 1045/5000 筆 | overall=3 | main=emotion | detail=使用自詞以及指控言語（如'你沒有讀過小學嗎?'）來引起對話者的情緒反應，並表達擊殺和批判。 | link_id=68f9c59baf1137919c9b74cd | article_id=68ff5810dbeaa973acd48b8e | comment_id=6923bf32af113796ec891794 | status=done
[2025-12-05 01:58:05] ✅ DONE 第 1046/5000 筆 | overall=5 | main=power | detail=使用嚴重的控制、威脅和操控語言，要求人類成為外星人的奴隸 | link_id=68f9c59baf1137919c9b74cd | article_id=68ff5810dbeaa973acd48b8e | comment_id=6923bf32af113796ec891795 | status=done
[2025-12-05 01:58:13] ✅ DONE 第 1047/5000 筆 | overall=0 | main=none | detail=無明確的操控、威脅、施壓、罪惡感誘發、恐懼引導、責任捆綁、指責、情緒綁架 | link_id=68f9c59baf1137919c9b74cd | article_id=68ff5810dbeaa973acd48b8e | comment_id=6923bf32af113796ec891796 | status=done
[2025-12-05 01:58:52] ✅ DONE 第 1048/5000 筆 | overall=None | main=None | detail=None | link_id=68f9c59baf1137919c9b74cd | article_id=68ff5810dbeaa973acd48b8e | comment_id=6923bf32af113796ec891797 | status=done
[2025-12-05 01:59:06] ✅ DONE 第 1049/5000 筆 | overall=3 | main=emotion | detail=使用讓自己感覺不夠相信的爆料作為支持，以引起對外星文明和政府保密計畫的恐懼，並説述一些已經無法掌控的情節 | link_id=68f9c59baf1137919c9b74cd | article_id=68ff5810dbeaa973acd48b8e | comment_id=6923bf32af113796ec891798 | status=done
[2025-12-05 01:59:14] ✅ DONE 第 1050/5000 筆 | overall=0 | main=none | detail=無明確操控或勒索動機，暫且視為理性討論或中立敘述 | link_id=68f9c59baf1137919c9b74cd | article_id=68ff5810dbeaa973acd48b8e | comment_id=6923bf32af113796ec891799 | status=done
[2025-12-05 02:00:03] ✅ DONE 第 1051/5000 筆 | overall=None | main=None | detail=None | link_id=68f9c59baf1137919c9b74ce | article_id=68ff5820dbeaa973acd48b8f | comment_id=6923bf32af113796ec89179a | status=done
[2025-12-05 02:00:17] ✅ DONE 第 1052/5000 筆 | overall=3 | main=emotion | detail=利用證據和文章來呈現 CIA 在走私毒品、參與恐怖襲擊等罪行方面的可能性，以引起讀者的情感共鳴 | link_id=68f9c59baf1137919c9b74ce | article_id=68ff5820dbeaa973acd48b8f | comment_id=6923bf32af113796ec89179b | status=done
[2025-12-05 02:00:59] ✅ DONE 第 1053/5000 筆 | overall=None | main=None | detail=None | link_id=68f9c59baf1137919c9b74ce | article_id=68ff5820dbeaa973acd48b8f | comment_id=6923bf32af113796ec89179c | status=done
[2025-12-05 02:01:20] ✅ DONE 第 1054/5000 筆 | overall=None | main=None | detail=None | link_id=68f9c59baf1137919c9b74ce | article_id=68ff5820dbeaa973acd48b8f | comment_id=6923bf32af113796ec89179d | status=done
[2025-12-05 02:01:29] ✅ DONE 第 1055/5000 筆 | overall=0 | main=none | detail=無勒索性文字，不存在施壓、威脅、恐懼引導、指責等操控因素 | link_id=68f9c59baf1137919c9b74ce | article_id=68ff5820dbeaa973acd48b8f | comment_id=6923bf32af113796ec89179e | status=done
[2025-12-05 02:01:36] ✅ DONE 第 1056/5000 筆 | overall=0 | main=none | detail=無明確的操控、威脅、施壓等情緒勒索成分 | link_id=68f9c59baf1137919c9b74ce | article_id=68ff5820dbeaa973acd48b8f | comment_id=6923bf32af113796ec89179f | status=done
[2025-12-05 02:01:48] ✅ DONE 第 1057/5000 筆 | overall=3 | main=emotion | detail=使用震慑彈和情緒層次高的文字建立一種不明暗影存在，並引起讀者感到恐懼、不自信、怪異。 | link_id=68f9c59baf1137919c9b74ce | article_id=68ff5820dbeaa973acd48b8f | comment_id=6923bf32af113796ec8917a0 | status=done
[2025-12-05 02:01:55] ✅ DONE 第 1058/5000 筆 | overall=3 | main=emotion | detail=利用不明外來音波、宇宙訊息以及不明高頻聲音造成恐懼感 | link_id=68f9c59baf1137919c9b74ce | article_id=68ff5820dbeaa973acd48b8f | comment_id=6923bf32af113796ec8917a1 | status=done
[2025-12-05 02:02:01] ✅ DONE 第 1059/5000 筆 | overall=3 | main=emotion | detail=Making emotional inquiries about aliens and their experiences on Earth | link_id=68f9c59baf1137919c9b74ce | article_id=68ff5820dbeaa973acd48b8f | comment_id=6923bf32af113796ec8917a2 | status=done
[2025-12-05 02:02:08] ✅ DONE 第 1060/5000 筆 | overall=1 | main=blame | detail=指控有人自稱法輪功學員但沒有實際修習，並將這一行為定義為偏见 | link_id=68f9c59baf1137919c9b74cf | article_id=68ff582fdbeaa973acd48b90 | comment_id=6923bf32af113796ec8917a3 | status=done
[2025-12-05 02:02:14] ✅ DONE 第 1061/5000 筆 | overall=0 | main=none | detail=無勒索行為，提供資訊或建議 | link_id=68f9c59baf1137919c9b74cf | article_id=68ff582fdbeaa973acd48b90 | comment_id=6923bf32af113796ec8917a4 | status=done
[2025-12-05 02:02:22] ✅ DONE 第 1062/5000 筆 | overall=0 | main=none | detail=無明確操控、威脅、施壓等行為，只是一般的批評或評論 | link_id=68f9c59baf1137919c9b74cf | article_id=68ff582fdbeaa973acd48b90 | comment_id=6923bf32af113796ec8917a5 | status=done
[2025-12-05 02:02:29] ✅ DONE 第 1063/5000 筆 | overall=4 | main=power | detail=強烈地使用權力操控，包括領袖神化、經濟與政治利用等手段 | link_id=68f9c59baf1137919c9b74cf | article_id=68ff582fdbeaa973acd48b90 | comment_id=6923bf32af113796ec8917a6 | status=done
[2025-12-05 02:02:37] ✅ DONE 第 1064/5000 筆 | overall=3 | main=emotion | detail=描述到自己感受到法輪功學員的正常性，並對中共政府的迫害表達不滿 | link_id=68f9c59baf1137919c9b74cf | article_id=68ff582fdbeaa973acd48b90 | comment_id=6923bf32af113796ec8917a7 | status=done
[2025-12-05 02:02:43] ✅ DONE 第 1065/5000 筆 | overall=3 | main=emotion | detail=使用謊言和異論等方式勾引對方感到恐怖或憤怒，並期望被認為正確或受到同情 | link_id=68f9c59baf1137919c9b74cf | article_id=68ff582fdbeaa973acd48b90 | comment_id=6923bf32af113796ec8917a8 | status=done
[2025-12-05 02:03:17] ✅ DONE 第 1066/5000 筆 | overall=None | main=None | detail=None | link_id=68f9c59baf1137919c9b74cf | article_id=68ff582fdbeaa973acd48b90 | comment_id=6923bf32af113796ec8917a9 | status=done
[2025-12-05 02:03:50] ✅ DONE 第 1067/5000 筆 | overall=None | main=None | detail=None | link_id=68f9c59baf1137919c9b74cf | article_id=68ff582fdbeaa973acd48b90 | comment_id=6923bf32af113796ec8917aa | status=done
[2025-12-05 02:04:01] ✅ DONE 第 1068/5000 筆 | overall=0 | main=none | detail=無明確的操控、威脅、施壓、罪惡感誘發、恐懼引導、責任捆綁、指責、情緒綁架 | link_id=68f9c59baf1137919c9b74cf | article_id=68ff582fdbeaa973acd48b90 | comment_id=6923bf32af113796ec8917ab | status=done
[2025-12-05 02:04:12] ✅ DONE 第 1069/5000 筆 | overall=1 | main=emotion | detail=表達對美國新聞報導的疑慮或魯負情緒，並提供相關連結 | link_id=68f9c59baf1137919c9b74d0 | article_id=68ff583edbeaa973acd48b91 | comment_id=6923bf32af113796ec8917ac | status=done
[2025-12-05 02:04:19] ✅ DONE 第 1070/5000 筆 | overall=1 | main=blame | detail=提供未經確認的信息可能造成混淆和误解 | link_id=68f9c59baf1137919c9b74d0 | article_id=68ff583edbeaa973acd48b91 | comment_id=6923bf32af113796ec8917ad | status=done
[2025-12-05 02:04:47] ✅ DONE 第 1071/5000 筆 | overall=2 | main=emotion | detail=Expressing fear and guilt about the potential issue of organ harvesting in Taiwan | link_id=68f9c59baf1137919c9b74d0 | article_id=68ff583edbeaa973acd48b91 | comment_id=6923bf32af113796ec8917ae | status=done
[2025-12-05 02:04:54] ✅ DONE 第 1072/5000 筆 | overall=3 | main=emotion | detail=使用情緒抒發，並對中共敵意表示，同時強調移民安置事件的驚嘆感 | link_id=68f9c59baf1137919c9b74d0 | article_id=68ff583edbeaa973acd48b91 | comment_id=6923bf32af113796ec8917af | status=done
[2025-12-05 02:05:02] ✅ DONE 第 1073/5000 筆 | overall=3.8 | main=emotion | detail=利用情感呼勵觀看一部紀錄片，並向他人傳遞揭露中共的人權問題及可能對台灣的威脅 | link_id=68f9c59baf1137919c9b74d0 | article_id=68ff583edbeaa973acd48b91 | comment_id=6923bf32af113796ec8917b0 | status=done
[2025-12-05 02:05:08] ✅ DONE 第 1074/5000 筆 | overall=2 | main=emotion | detail=表達疑慮、不满以及批評（但未包含明確的控制或操作） | link_id=68f9c59baf1137919c9b74d0 | article_id=68ff583edbeaa973acd48b91 | comment_id=6923bf32af113796ec8917b1 | status=done
[2025-12-05 02:05:46] ✅ DONE 第 1075/5000 筆 | overall=None | main=None | detail=None | link_id=68f9c59baf1137919c9b74d0 | article_id=68ff583edbeaa973acd48b91 | comment_id=6923bf32af113796ec8917b2 | status=done
[2025-12-05 02:05:57] ✅ DONE 第 1076/5000 筆 | overall=1 | main=emotion | detail=使用情緒抒發的方式，批評對話者的智慧和理性能力 | link_id=68f9c59baf1137919c9b74d0 | article_id=68ff583edbeaa973acd48b91 | comment_id=6923bf32af113796ec8917b3 | status=done
[2025-12-05 02:06:03] ✅ DONE 第 1077/5000 筆 | overall=2 | main=blame | detail=指控中國人民心太軟，責罪習近平 | link_id=68f9c59baf1137919c9b74d1 | article_id=68ff584cdbeaa973acd48b92 | comment_id=6923bf32af113796ec8917b4 | status=done
[2025-12-05 02:06:08] ✅ DONE 第 1078/5000 筆 | overall=0 | main=none | detail=無勒索操控或操控成分 | link_id=68f9c59baf1137919c9b74d1 | article_id=68ff584cdbeaa973acd48b92 | comment_id=6923bf32af113796ec8917b5 | status=done
[2025-12-05 02:06:14] ✅ DONE 第 1079/5000 筆 | overall=3 | main=blame | detail=指控法輪功為邪教 | link_id=68f9c59baf1137919c9b74d1 | article_id=68ff584cdbeaa973acd48b92 | comment_id=6923bf32af113796ec8917b6 | status=done
[2025-12-05 02:06:20] ✅ DONE 第 1080/5000 筆 | overall=0 | main=none | detail=無明顯的情緒操控或強制性言論 | link_id=68f9c59baf1137919c9b74d1 | article_id=68ff584cdbeaa973acd48b92 | comment_id=6923bf32af113796ec8917b7 | status=done
[2025-12-05 02:06:26] ✅ DONE 第 1081/5000 筆 | overall=0 | main=none | detail=無明確的操控、威脅、施壓或情緒操作 | link_id=68f9c59baf1137919c9b74d1 | article_id=68ff584cdbeaa973acd48b92 | comment_id=6923bf32af113796ec8917b8 | status=done
[2025-12-05 02:06:33] ✅ DONE 第 1082/5000 筆 | overall=0 | main=none | detail=無明確的操控、威脅、施壓語句，只是一個簡單的問題，未要求對方執行任何動作或負責 | link_id=68f9c59baf1137919c9b74d1 | article_id=68ff584cdbeaa973acd48b92 | comment_id=6923bf32af113796ec8917b9 | status=done
[2025-12-05 02:07:05] ✅ DONE 第 1083/5000 筆 | overall=None | main=None | detail=None | link_id=68f9c59baf1137919c9b74d1 | article_id=68ff584cdbeaa973acd48b92 | comment_id=6923bf32af113796ec8917ba | status=done
[2025-12-05 02:07:15] ✅ DONE 第 1084/5000 筆 | overall=3 | main=emotion | detail=使用幽默言語表達不满與疑慮，並提出回答的連結以強調自己的立場 | link_id=68f9c59baf1137919c9b74d1 | article_id=68ff584cdbeaa973acd48b92 | comment_id=6923bf32af113796ec8917bb | status=done
[2025-12-05 02:07:21] ✅ DONE 第 1085/5000 筆 | overall=0 | main=none | detail=此評論不包含明確的勒索動機或操控語句 | link_id=68f9c59baf1137919c9b74d1 | article_id=68ff584cdbeaa973acd48b92 | comment_id=6923bf32af113796ec8917bc | status=done
[2025-12-05 02:07:29] ✅ DONE 第 1086/5000 筆 | overall=1 | main=emotion | detail=使用讚嘆來操控對方的情感狀態，以達到自我表現或滿足需求的目的 | link_id=68f9c59baf1137919c9b74d2 | article_id=68ff5897dbeaa973acd48b93 | comment_id=6923bf32af113796ec8917bd | status=done
